_id	model.x	model.y	clust_4	lemma	newspaper	country	formality	_cws.model	_ctxt.model	in_concept
briljant/adj/parool_20020330_11/167	-17.542827624414	-11.5635483306481	1	briljant	parool	Netherlands	popular	voor/prep;prijs/verb;word/verb;oplossing/noun	<small>' Wel , als je die boodschap goed verpakt ! ' Aldus geschiedde en Benk</small> K. <u>werd</u><sup>81.253</sup> <u>geprezen</u><sup>11.225</sup> <u>voor</u><sup>18.664</sup> zijn <span class='target'>briljante</span> <u>oplossing</u><sup>24.479</sup> . <small></small>	yes
geniaal/adj/parool_19991016_88/91	-10.5598017203443	-0.66646693654031	1	geniaal	parool	Netherlands	popular	bekroon/verb;vaak/adj;subtiliteit/noun;met/prep	<small>van Ajax maakt hij een beste kans . Meer uit op persoonlijk succes als hij</small> is , <u>bekroont</u><sup>4.07</sup> hij zijn <span class='target'>geniale</span> <u>subtiliteit</u><sup>3.945</sup> <u>vaker</u><sup>13.032</sup> <u>met</u><sup>6.675</sup> een doelpunt <small>. Dat neemt je voor hem in . Ik noem Steffenhagen , Pettersson , Blankenburg</small>	yes
briljant/adj/algemeen_dagblad_20031129_182/208	21.5030661950692	-18.8099705421483	2	briljant	algemeen_dagblad	Netherlands	popular	even/adv;in/prep;inkt_zwart/adj	<small>proberen om hopeloze randgroepjongeren voor Shakespeare te interesseren ( 1994 ) . 22.00 Three Kings****</small> Veronica - <u>In</u><sup>63.223</sup> deze <u>even</u><sup>278.692</sup> <span class='target'>briljante</span> als <u>inktzwarte</u><sup>18.338</sup> Golfoorlog-komedie krijgen drie <small>Amerikaanse soldaten er lucht van dat Saddam een kapitaal aan goud heeft verstopt in bunkers</small>	yes
briljant/adj/nrc_handelsblad_20021011_4555/11	-10.6181287524128	22.4474127996354	1	briljant	nrc_handelsblad	Netherlands	quality	ingenieus/adj;bestseller/noun;Cruise/name;jong/adj;advocaat/noun;Tom/name	<small>Effectieve verfilming van John Grishams ingenieuze bestseller over</small> John Grishams <u>ingenieuze</u><sup>19.248</sup> <u>bestseller</u><sup>11.479</sup> over <span class='target'>briljante</span> <u>jonge</u><sup>67.185</sup> <u>advocaat</u><sup>69.327</sup> ( <u>Tom</u><sup>3.852</sup> <u>Cruise</u><sup>63.831</sup> <small>) die ontdekt dat hij voor een duivels-corrupt advocatenkantoor werkt .</small>	yes
briljant/adj/parool_20020909_38/37	-6.34227871873091	5.40693591088471	1	briljant	parool	Netherlands	popular	negentienjarige/adj;beschik/verb;club/noun;van/name;Rafael/name;Vaart/name	<small>wat de oude Litmanen ( 31 ) bij Ajax te zoeken heeft , terwijl de</small> <u>club</u><sup>19.584</sup> <u>beschikt</u><sup>1.061</sup> over de <u>negentienjarige</u><sup>6.755</sup> <span class='target'>briljant</span> <u>Rafael</u><sup>4.11</sup> <u>van</u><sup>1.404</sup> der <u>Vaart</u><sup>8.555</sup> , <small>werd zaterdagavond beantwoord : Van der Vaart liep in zijn tweede interland een ernstige blessure</small>	no
geniaal/adj/de_standaard_19991216_01_79/555	0.943392696457526	34.4604244085106	1	geniaal	de_standaard	Belgium	quality	meesterwerken/name;als/prep;buitengewoon/adj;werk/noun	<small>Al bij al zijn boeken zelden vervelender dan wanneer ze ons uitbundig aanbevolen zijn als</small> " <u>meesterwerken</u><sup>12.541</sup> " , <u>als</u><sup>110.575</sup> <span class='target'>geniale</span> <u>werken</u><sup>18.845</sup> en <u>buitengewone</u><sup>3.644</sup> prestaties : <small>misschien omdat literaire grootheid bijna een synoniem is van klaslokaal , verveling en moeten slagen</small>	yes
geniaal/adj/het_nieuwsblad_20021011_01_282/592	-22.8521097613387	-2.26264760107227	1	geniaal	het_nieuwsblad	Belgium	popular	van/prep;onder/prep;Sabbe/name;Eernegem/name;maak/verb;Sportkring/name	<small>ons thuispubliek toch iets gunnen voor hun onvoorwaardelijke steun . " Spelers vechten voor basisstek</small> EERNEGEM-MENEN <u>Onder</u><sup>11.332</sup> leiding <u>van</u><sup>4.05</sup> een <span class='target'>geniale</span> Chris <u>Sabbe</u><sup>1.947</sup> <u>maakte</u><sup>11.002</sup> <u>Sportkring</u><sup>6.913</sup> <u>Eernegem</u><sup>1.688</sup> <small>vorige week korte metten met Wervik . " Het openingskwartier buiten beschouwing gelaten , kwamen</small>	yes
briljant/adj/algemeen_dagblad_20001101_51/135	-10.9817315371893	-1.77129807889139	1	briljant	algemeen_dagblad	Netherlands	popular	getuige/prep;	<small>Toch blijken de Saints met hun grotendeels zelf geschreven nummers ook zonder Orbit goed weg</small> te komen , <u>getuige</u><sup>3.709</sup> het <span class='target'>briljante</span> Whoopin ' over you . <small>Daar staat ook weer een aantal - inderdaad - stomvervelende r&b-deuntjes tegenover . Het lijkt</small>	yes
geniaal/adj/het_laatste_nieuws_20030514_01_338/115	-20.1669207253347	-7.4979296667062	1	geniaal	het_laatste_nieuws	Belgium	popular	trouwens/adv;krijg/verb;inval/noun;voetbal_stadion/noun;in/prep	<small>Geert Versnick , onder de noemer elk beetje reclame is mooi meegenomen in verkiezingstijd .</small> * Wie <u>kreeg</u><sup>3.415</sup> <u>trouwens</u><sup>2.642</sup> de <span class='target'>geniale</span> <u>inval</u><sup>464.527</sup> om een <u>voetbalstadion</u><sup>2.619</sup> <u>in</u><sup>86.105</sup> <small>glas te bouwen ? Heeft iemand misschien aandelen in de glassector ? * Vlaams popzanger</small>	yes
geniaal/adj/volkskrant_20020411_47/210	36.7621563442437	25.0777106284575	2	geniaal	volkskrant	Netherlands	quality	ben/verb;misdadiger/noun;schaamteloos/adj;dronkaard/noun;blijk/verb	<small>kennen geen maat . Doorsneemensen , zoals derderangs ambtenaren en studenten ontpoppen zich als neuroot</small> of moordenaar . <u>Misdadigers</u><sup>10.914</sup> <u>zijn</u><sup>342.896</sup> <span class='target'>geniaal</span> . <u>Schaamteloze</u><sup>6.875</sup> <u>dronkaards</u><sup>5.292</sup> <u>blijken</u><sup>4.169</sup> de <small>grootste weldoeners . Ze ontsnappen aan elke definitie , elke censuur en elk programma .</small>	yes
geniaal/adj/algemeen_dagblad_20020802_100/717	-8.22804951783194	7.03419248431504	1	geniaal	algemeen_dagblad	Netherlands	popular	verlos/verb;van/prep;onhandelbaar/adj;Argentijns/adj;Braziliaan/noun	<small>die een interessant licht werpen op het ' nieuwe ' Barcelona . De club is</small> <u>verlost</u><sup>1.209</sup> <u>van</u><sup>4.05</sup> een <u>onhandelbare</u><sup>12.016</sup> maar <span class='target'>geniale</span> <u>Braziliaan</u><sup>6.931</sup> , telt twee <u>Argentijnse</u><sup>9.439</sup> <small>briljantjes die het missen van het WK willen wreken ( Saviola , Riquelme ) ,</small>	yes
briljant/adj/parool_20020625_40/174	14.4164771183645	-17.3374721258501	2	briljant	parool	Netherlands	popular	dwingend/adj;zo/adv;Hancock/name;noot/noun	<small>adem inhoudt bij Breckers solovertolking van Naima , een bloedstollende exercitie . Dat verbluft applaudisseert</small> na weer <u>zo</u><sup>42.886</sup> veel <u>dwingend</u><sup>7.282</sup> <span class='target'>briljante</span> <u>noten</u><sup>2.986</sup> van <u>Hancock</u><sup>10.034</sup> . En <small>dat hijgt van de hitte als Hargrove op onvoorspelbare momenten en snelheden zinderende lucht verplaatst</small>	yes
briljant/adj/volkskrant_20040626_05/362	-40.1809562267743	-18.9652951844713	3	briljant	volkskrant	Netherlands	quality	;met/prep	<small>het Nederlands elftal ook de grond in trapten en het liefst een paar decimeter diep</small> . Daarna kwam je ook <span class='target'>briljant</span> terug <u>met</u><sup>88.375</sup> die 6-0 . <small>Kortom Dick je bent ons aller vriend . Met jou worden we Europees kampioen !</small>	no
briljant/adj/volkskrant_20000122_124/70	42.1546587196603	30.1463232750567	2	briljant	volkskrant	Netherlands	quality	ben/verb;geslacht/noun;tijdens/prep	<small>en ' rolvastheid ' van Jip en Janneke . Het idee om de namen en</small> <u>geslachten</u><sup>2.001</sup> om te draaien <u>is</u><sup>336.212</sup> <span class='target'>briljant</span> , maar <u>tijdens</u><sup>4.331</sup> het lezen <small>wellicht moeilijk uit te voeren . Niet alleen de namen , maar ook alle hij's</small>	yes
briljant/adj/parool_20030913_91/58	8.59715978168594	15.6887151955015	2	briljant	parool	Netherlands	popular	zaal/noun;zeg/verb;fijnzinnig_heid/noun	<small>mag niet , ouderwets . Maar de kluchtigheid was niet vet . Mijn buurman in</small> de <u>zaal</u><sup>1.415</sup> <u>zei</u><sup>32.504</sup> : " <span class='target'>Briljant</span> . De <u>fijnzinnigheid</u><sup>7.114</sup> van Wilde <small>wordt absoluut recht gedaan . " Ik kon daar een eind in meegaan . En</small>	yes
briljant/adj/parool_20000918_129/485	1.42540018040762	-4.43143533713923	2	briljant	parool	Netherlands	popular	spel/noun;hoe/adj;vaak/adj;origineel/adj	<small>denken . " Jimi Hendrix " Hendrix had onvoldoende kennis van de muzikale conventies ,</small> waardoor zijn <u>spel</u><sup>135.587</sup> , <u>hoe</u><sup>38.286</sup> <span class='target'>briljant</span> en <u>origineel</u><sup>27.216</sup> ook , <u>vaak</u><sup>29.149</sup> <small>chaotisch en nonchalant was , en , goedbeschouwd , niet overtuigend . " Pete Welding</small>	yes
geniaal/adj/nrc_handelsblad_19991118_55/114	-4.5328446762125	-39.1919490895555	1	geniaal	nrc_handelsblad	Netherlands	quality	ziel_verwante/noun;kwel_geest/noun;Klaus/name;acteur/noun;Kinski/name	<small>competitie zijn meest recente film vertoond , Mein liebster Feind , een hommage aan Herzogs</small> <u>kwelgeest</u><sup>5.005</sup> en <u>zielsverwant</u><sup>6.907</sup> , de <span class='target'>geniale</span> <u>acteur</u><sup>16.955</sup> <u>Klaus</u><sup>2.195</sup> <u>Kinski</u><sup>6.664</sup> . Gedurende <small>de week brengt het IDFA een dagelijkse informatiekrant uit . 's Avonds wijdt VPRO's filmprogramma</small>	yes
briljant/adj/het_nieuwsblad_20001020_01_539/147	-18.4532285031026	0.0236490947654317	1	briljant	het_nieuwsblad	Belgium	popular	op/prep;aldus/prep;manier/noun	<small>spelers en overdrijft nooit in zijn beoordelingen . " Deze keer zou ik kunnen zeggen</small> dat ze het <u>op</u><sup>19.022</sup> een <span class='target'>briljante</span> <u>manier</u><sup>19.488</sup> doen " , <u>aldus</u><sup>7.272</sup> <small>Jef . Maar hij doet het niet . Bescheidenheid . Fools is een komische fabel</small>	yes
geniaal/adj/het_nieuwsblad_20041222_01_584/22	24.3697414191551	-25.4006294306673	1	geniaal	het_nieuwsblad	Belgium	popular	even/adv;eenvoudig/adj;idee/noun;ben/verb;ski_piste/noun;stop/verb;onder/prep	<small>Belg vindt eeuwige sneeuw uit Het idee is even eenvoudig als</small> <u>idee</u><sup>527.78</sup> <u>is</u><sup>342.896</sup> <u>even</u><sup>359.135</sup> <u>eenvoudig</u><sup>141.184</sup> als <span class='target'>geniaal</span> : <u>stop</u><sup>1.404</sup> <u>onder</u><sup>11.332</sup> <u>skipistes</u><sup>4.972</sup> koelbuizen <small>in de grond en je kunt de eerste sneeuw die erop valt maandenlang bewaren .</small>	yes
briljant/adj/de_standaard_20030612_01_24/335	1.95651543962422	32.2853538083372	1	briljant	de_standaard	Belgium	quality	als/prep;VLD_woordvoerder/noun;slof/verb;heb/verb;analyse/noun	<small>springen deden ze niet . Keulen liep zich de jongste weken het vuur uit te</small> <u>sloffen</u><sup>4.326</sup> <u>als</u><sup>272.772</sup> <u>VLD-woordvoerder</u><sup>7.516</sup> , maar <span class='target'>briljante</span> <u>analyses</u><sup>61.523</sup> <u>hebben</u><sup>4.339</sup> we van hem <small>nooit gehoord . Hetzelfde geldt voor Ceysens . Zij lijkt bovendien miscast . Iemand die</small>	yes
briljant/adj/volkskrant_20000413_18/154	5.2899096953295	23.1629522497576	1	briljant	volkskrant	Netherlands	quality	voel_aan/verb;ben/verb;staal_DIM/noun;als/prep;superieur/adj;geestig/adj	<small>en praten over vrouwen . De act van de stripteasende dames , die dit haarfijn</small> <u>aanvoelden</u><sup>3.11</sup> , <u>is</u><sup>336.212</sup> dan ook <span class='target'>briljant</span> <u>als</u><sup>272.772</sup> <u>superieur</u><sup>19.831</sup> en <u>geestig</u><sup>74.428</sup> <u>staaltje</u><sup>44.873</sup> <small>satirische cockteasing ( haantje- of pik-pesten ) . De commandant die dit toestond heeft humor</small>	yes
geniaal/adj/de_morgen_19990202_01_63/878	14.2607048736464	-7.26718292470981	2	geniaal	de_morgen	Belgium	quality	Exel/name;Van/name;soms/adv;vervelend/adj;vent_DIM/noun	<small>zijn er wellicht nog niet echt klaar voor . De Lakers anno 1999 zijn Nick</small> <u>Van</u><sup>5.553</sup> <u>Exel</u><sup>5.346</sup> kwijt , een <span class='target'>geniaal</span> maar <u>soms</u><sup>130.109</sup> <u>vervelend</u><sup>1.168</sup> <u>ventje</u><sup>3.035</sup> dat <small>constant overhoop lag met coach Del Harris en volgens het clubbestuur een negatieve invloed op</small>	yes
briljant/adj/volkskrant_20020518_7/133	33.2757876384702	22.1087409586759	2	briljant	volkskrant	Netherlands	quality	helaas/adv;ben/verb;niet/adv;visie/noun;op/prep;verfrissend/adj;toekomst/noun	<small>en de Lijst Pim Fortuyn . Daarom is de belangrijkste reden voor het succes van</small> Balkenende <u>helaas</u><sup>16.354</sup> <u>niet</u><sup>5.714</sup> <u>geweest</u><sup>336.212</sup> zijn <span class='target'>briljante</span> <u>verfrissende</u><sup>4.9</sup> <u>visie</u><sup>10.812</sup> <u>op</u><sup>19.022</sup> de <u>toekomst</u><sup>1.964</sup> <small>van Nederland , maar het respect en fatsoen dat hij heeft getoond tijdens de campagne</small>	yes
geniaal/adj/het_laatste_nieuws_19990109_01_582/76	-19.9165082331576	25.3962580816955	1	geniaal	het_laatste_nieuws	Belgium	popular	inspiratie/noun;voor/prep;wel/adv;voor/prep;nieuw/adj	<small>kans om een aantal nieuwkomers aan het werk te zien . Misschien vindt u daarin</small> <u>wel</u><sup>3.574</sup> de <u>inspiratie</u><sup>2.998</sup> <u>voor</u><sup>42.523</sup> een <span class='target'>geniale</span> transfer of <u>voor</u><sup>42.523</sup> een <u>nieuwe</u><sup>11.637</sup> <small>ploeg . Vandaag drukken we weer een deelnemingsformulier af . Waag dus nog eens uw</small>	yes
geniaal/adj/volkskrant_19990309_47/101	52.8430765309175	30.4528463514274	2	geniaal	volkskrant	Netherlands	quality	kauwgom/noun;ben/verb;middel/noun;goed/adj	<small>van het Duitse Erlangen . Volgens Lehrl is een absoluut kauwverbod tijdens de les contraproductief</small> . ' <u>Kauwgom</u><sup>10.742</sup> <u>is</u><sup>342.896</sup> een <span class='target'>geniaal</span> <u>middel</u><sup>1.057</sup> om de leerlingen <u>beter</u><sup>3.146</sup> <small>te laten leren . De denkcapaciteit wordt zo'n 20 procent groter door de bewegingen van</small>	yes
briljant/adj/het_laatste_nieuws_20030118_01_353/222	-58.2629752338417	22.5365776902134	4	briljant	het_laatste_nieuws	Belgium	popular	kroon/noun;met/prep;huwelijks_verjaar_dag/noun;DND/name	<small>echtparen vierden hun gouden bruiloft , vijf koppels waren zestig jaar gehuwd en twee spanden</small> de <u>kroon</u><sup>2.825</sup> <u>met</u><sup>88.375</sup> hun 65ste <span class='target'>briljanten</span> <u>huwelijksverjaardag</u><sup>166.089</sup> . ( <u>DND</u><sup>2.166</sup> . <small>Foto Dandapos;Hoe )</small>	no
geniaal/adj/volkskrant_20010706_30/434	-27.8799430599663	2.84771536609618	1	geniaal	volkskrant	Netherlands	quality	loop/verb;	<small>. ' ' En dan zeggen we dat we geen bussen konden krijgen ! Moeten</small> ze <u>lopen</u><sup>4.354</sup> . ' ' <span class='target'>Geniaal</span> . ' <small></small>	NA
briljant/adj/algemeen_dagblad_19990618_114/124	33.962261363231	30.1760657090625	2	briljant	algemeen_dagblad	Netherlands	popular	ben/verb;stad_gezicht/noun;vertolker/noun	<small>Het doek , dat in zeer goede staat verkeerd , is gekocht door een particuliere</small> verzamelaar . Berckheyde <u>was</u><sup>336.212</sup> een <span class='target'>briljant</span> <u>vertolker</u><sup>20.413</sup> van <u>stadsgezichten</u><sup>2.992</sup> . <small></small>	yes
briljant/adj/het_laatste_nieuws_20020115_01_112/13	-60.2804223280486	29.7339103227987	4	briljant	het_laatste_nieuws	Belgium	popular	Lucien/name;Simonne/name;vier/verb;Ieperse/adj;in/prep	<small>Lucien en Simonne vieren</small> <u>Lucien</u><sup>2.846</sup> en <u>Simonne</u><sup>14.971</sup> <u>vieren</u><sup>295.914</sup> <span class='target'>briljant</span> IEPER - <u>In</u><sup>63.223</sup> het <u>Ieperse</u><sup>1.36</sup> <small>rusthuis Huize Wieltjesgracht vierden Lucien Cornard en Simonne Baratto hun 65ste huwelijksverjaardag . Lucien werd</small>	no
briljant/adj/volkskrant_20020617_8/420	-8.33362378186323	30.6446317412138	1	briljant	volkskrant	Netherlands	quality	met/prep;actie/noun;als/prep	<small>Remco van Wijk in een bloedvorm tegen Amsterdam . De international leidde Bloemendaal naar de</small> 1-0 zege . Aanvallend <u>met</u><sup>88.375</sup> <span class='target'>briljante</span> <u>acties</u><sup>45.803</sup> en verdedigend <u>als</u><sup>272.772</sup> eerste <small>uitloper bij de strafcorner bewees de ex-international zijn grote waarde voor de Bloemendalers . Het</small>	yes
geniaal/adj/het_nieuwsblad_20040307_01_102/207	-0.529113863474383	-1.65825913520004	1	geniaal	het_nieuwsblad	Belgium	popular	wedstrijd/noun;met/prep;techniek/noun;pass/noun	<small>opzetten maar een gelijkspel was niet rechtvaardig geweest . Kristinsson was de absolute uitblinker van</small> de <u>wedstrijd</u><sup>5.193</sup> . <u>Met</u><sup>6.675</sup> zijn <span class='target'>geniale</span> <u>passes</u><sup>93.317</sup> en <u>techniek</u><sup>22.584</sup> kan hij <small>de tegenstander dol draaien . Over de scheidsrechter geen kwaad woord ook al werden niet</small>	yes
briljant/adj/volkskrant_20020906_1758/21	-27.4868535388192	-32.0759802454529	1	briljant	volkskrant	Netherlands	quality	reeks/noun;steeds/adv;probeer/verb;naadloos/adj;aan/prep;one-liners/noun	<small>Dekkers schrijft zoals we hem van de televisie kennen : met een pen die steeds</small> die <u>steeds</u><sup>3.188</sup> <u>probeert</u><sup>5.585</sup> een <u>reeks</u><sup>9.31</sup> <span class='target'>briljante</span> <u>one-liners</u><sup>22.233</sup> <u>naadloos</u><sup>4.647</sup> <u>aan</u><sup>69.868</sup> elkaar te <small>lassen .</small>	yes
briljant/adj/de_morgen_20010321_01_37/62	41.3332308027976	-31.829294091419	1	briljant	de_morgen	Belgium	quality	heb/verb;plan/noun;leg/verb	<small>Mulders is een snul . Hebt ge straf ? " " Nee . " "</small> Luister , ik <u>heb</u><sup>4.339</sup> een <span class='target'>briljant</span> <u>plan</u><sup>15.988</sup> . " Hij <u>legde</u><sup>3.372</sup> <small>zijn arm om mijn schouder . Ik was zo blij dat ik van opluchting boerde</small>	yes
geniaal/adj/parool_20000731_7/655	-16.7931831102671	14.0788152688128	1	geniaal	parool	Netherlands	popular	Piet/name;Keizer/name;heb/verb;groot/adj;Cruijff/name;van/prep	<small>aan af . En hij verklaart waarom de ' echte kenner ' graag koketteerde met</small> <u>Piet</u><sup>2.849</sup> <u>Keizer</u><sup>5.253</sup> . ' Het <span class='target'>geniale</span> <u>van</u><sup>4.05</sup> <u>Cruijff</u><sup>25.121</sup> <u>had</u><sup>5.0</sup> de <u>grootste</u><sup>14.366</sup> <small>domoor in de gaten , maar de gaven van Keizer herkennen , die voor de</small>	yes
